step,time_s,delta_rad,joint1_offset_rad,joint2_offset_rad,joint3_offset_rad,joint4_offset_rad,joint5_offset_rad,joint6_offset_rad,joint7_offset_rad
4973,4.973,0.078534165581,0.078534165581,0.078534165581,0.078534165581,0.078534165581,-0.078534165581,0.078534165581,0.078534165581
4974,4.974,0.078534576396,0.078534576396,0.078534576396,0.078534576396,0.078534576396,-0.078534576396,0.078534576396,0.078534576396
4975,4.975,0.078534971709,0.078534971709,0.078534971709,0.078534971709,0.078534971709,-0.078534971709,0.078534971709,0.078534971709
4976,4.976,0.078535351521,0.078535351521,0.078535351521,0.078535351521,0.078535351521,-0.078535351521,0.078535351521,0.078535351521
4977,4.977,0.078535715831,0.078535715831,0.078535715831,0.078535715831,0.078535715831,-0.078535715831,0.078535715831,0.078535715831
4978,4.978,0.078536064640,0.078536064640,0.078536064640,0.078536064640,0.078536064640,-0.078536064640,0.078536064640,0.078536064640
4979,4.979,0.078536397947,0.078536397947,0.078536397947,0.078536397947,0.078536397947,-0.078536397947,0.078536397947,0.078536397947
4980,4.980,0.078536715753,0.078536715753,0.078536715753,0.078536715753,0.078536715753,-0.078536715753,0.078536715753,0.078536715753
4981,4.981,0.078537018057,0.078537018057,0.078537018057,0.078537018057,0.078537018057,-0.078537018057,0.078537018057,0.078537018057
4982,4.982,0.078537304858,0.078537304858,0.078537304858,0.078537304858,0.078537304858,-0.078537304858,0.078537304858,0.078537304858
4983,4.983,0.078537576158,0.078537576158,0.078537576158,0.078537576158,0.078537576158,-0.078537576158,0.078537576158,0.078537576158
4984,4.984,0.078537831955,0.078537831955,0.078537831955,0.078537831955,0.078537831955,-0.078537831955,0.078537831955,0.078537831955
4985,4.985,0.078538072250,0.078538072250,0.078538072250,0.078538072250,0.078538072250,-0.078538072250,0.078538072250,0.078538072250
4986,4.986,0.078538297042,0.078538297042,0.078538297042,0.078538297042,0.078538297042,-0.078538297042,0.078538297042,0.078538297042
4987,4.987,0.078538506332,0.078538506332,0.078538506332,0.078538506332,0.078538506332,-0.078538506332,0.078538506332,0.078538506332
4988,4.988,0.078538700119,0.078538700119,0.078538700119,0.078538700119,0.078538700119,-0.078538700119,0.078538700119,0.078538700119
4989,4.989,0.078538878404,0.078538878404,0.078538878404,0.078538878404,0.078538878404,-0.078538878404,0.078538878404,0.078538878404
4990,4.990,0.078539041185,0.078539041185,0.078539041185,0.078539041185,0.078539041185,-0.078539041185,0.078539041185,0.078539041185
4991,4.991,0.078539188464,0.078539188464,0.078539188464,0.078539188464,0.078539188464,-0.078539188464,0.078539188464,0.078539188464
4992,4.992,0.078539320240,0.078539320240,0.078539320240,0.078539320240,0.078539320240,-0.078539320240,0.078539320240,0.078539320240
4993,4.993,0.078539436513,0.078539436513,0.078539436513,0.078539436513,0.078539436513,-0.078539436513,0.078539436513,0.078539436513
4994,4.994,0.078539537284,0.078539537284,0.078539537284,0.078539537284,0.078539537284,-0.078539537284,0.078539537284,0.078539537284
4995,4.995,0.078539622551,0.078539622551,0.078539622551,0.078539622551,0.078539622551,-0.078539622551,0.078539622551,0.078539622551
4996,4.996,0.078539692315,0.078539692315,0.078539692315,0.078539692315,0.078539692315,-0.078539692315,0.078539692315,0.078539692315
4997,4.997,0.078539746576,0.078539746576,0.078539746576,0.078539746576,0.078539746576,-0.078539746576,0.078539746576,0.078539746576
4998,4.998,0.078539785333,0.078539785333,0.078539785333,0.078539785333,0.078539785333,-0.078539785333,0.078539785333,0.078539785333
4999,4.999,0.078539808588,0.078539808588,0.078539808588,0.078539808588,0.078539808588,-0.078539808588,0.078539808588,0.078539808588
5000,5.000,0.078539816340,0.078539816340,0.078539816340,0.078539816340,0.078539816340,-0.078539816340,0.078539816340,0.078539816340
5001,5.001,0.078539808588,0.078539808588,0.078539808588,0.078539808588,0.078539808588,-0.078539808588,0.078539808588,0.078539808588
5002,5.002,0.078539785333,0.078539785333,0.078539785333,0.078539785333,0.078539785333,-0.078539785333,0.078539785333,0.078539785333
5003,5.003,0.078539746576,0.078539746576,0.078539746576,0.078539746576,0.078539746576,-0.078539746576,0.078539746576,0.078539746576
5004,5.004,0.078539692315,0.078539692315,0.078539692315,0.078539692315,0.078539692315,-0.078539692315,0.078539692315,0.078539692315
5005,5.005,0.078539622551,0.078539622551,0.078539622551,0.078539622551,0.078539622551,-0.078539622551,0.078539622551,0.078539622551
5006,5.006,0.078539537284,0.078539537284,0.078539537284,0.078539537284,0.078539537284,-0.078539537284,0.078539537284,0.078539537284
5007,5.007,0.078539436513,0.078539436513,0.078539436513,0.078539436513,0.078539436513,-0.078539436513,0.078539436513,0.078539436513
5008,5.008,0.078539320240,0.078539320240,0.078539320240,0.078539320240,0.078539320240,-0.078539320240,0.078539320240,0.078539320240
5009,5.009,0.078539188464,0.078539188464,0.078539188464,0.078539188464,0.078539188464,-0.078539188464,0.078539188464,0.078539188464
5010,5.010,0.078539041185,0.078539041185,0.078539041185,0.078539041185,0.078539041185,-0.078539041185,0.078539041185,0.078539041185
5011,5.011,0.078538878404,0.078538878404,0.078538878404,0.078538878404,0.078538878404,-0.078538878404,0.078538878404,0.078538878404
5012,5.012,0.078538700119,0.078538700119,0.078538700119,0.078538700119,0.078538700119,-0.078538700119,0.078538700119,0.078538700119
5013,5.013,0.078538506332,0.078538506332,0.078538506332,0.078538506332,0.078538506332,-0.078538506332,0.078538506332,0.078538506332
5014,5.014,0.078538297042,0.078538297042,0.078538297042,0.078538297042,0.078538297042,-0.078538297042,0.078538297042,0.078538297042
5015,5.015,0.078538072250,0.078538072250,0.078538072250,0.078538072250,0.078538072250,-0.078538072250,0.078538072250,0.078538072250
5016,5.016,0.078537831955,0.078537831955,0.078537831955,0.078537831955,0.078537831955,-0.078537831955,0.078537831955,0.078537831955
5017,5.017,0.078537576158,0.078537576158,0.078537576158,0.078537576158,0.078537576158,-0.078537576158,0.078537576158,0.078537576158
5018,5.018,0.078537304858,0.078537304858,0.078537304858,0.078537304858,0.078537304858,-0.078537304858,0.078537304858,0.078537304858
5019,5.019,0.078537018057,0.078537018057,0.078537018057,0.078537018057,0.078537018057,-0.078537018057,0.078537018057,0.078537018057
5020,5.020,0.078536715753,0.078536715753,0.078536715753,0.078536715753,0.078536715753,-0.078536715753,0.078536715753,0.078536715753
5021,5.021,0.078536397947,0.078536397947,0.078536397947,0.078536397947,0.078536397947,-0.078536397947,0.078536397947,0.078536397947
5022,5.022,0.078536064640,0.078536064640,0.078536064640,0.078536064640,0.078536064640,-0.078536064640,0.078536064640,0.078536064640
5023,5.023,0.078535715831,0.078535715831,0.078535715831,0.078535715831,0.078535715831,-0.078535715831,0.078535715831,0.078535715831
5024,5.024,0.078535351521,0.078535351521,0.078535351521,0.078535351521,0.078535351521,-0.078535351521,0.078535351521,0.078535351521
5025,5.025,0.078534971709,0.078534971709,0.078534971709,0.078534971709,0.078534971709,-0.078534971709,0.078534971709,0.078534971709
5026,5.026,0.078534576396,0.078534576396,0.078534576396,0.078534576396,0.078534576396,-0.078534576396,0.078534576396,0.078534576396
5027,5.027,0.078534165581,0.078534165581,0.078534165581,0.078534165581,0.078534165581,-0.078534165581,0.078534165581,0.078534165581
5028,5.028,0.078533739266,0.078533739266,0.078533739266,0.078533739266,0.078533739266,-0.078533739266,0.078533739266,0.078533739266
5029,5.029,0.078533297450,0.078533297450,0.078533297450,0.078533297450,0.078533297450,-0.078533297450,0.078533297450,0.078533297450
5030,5.030,0.078532840134,0.078532840134,0.078532840134,0.078532840134,0.078532840134,-0.078532840134,0.078532840134,0.078532840134
5031,5.031,0.078532367317,0.078532367317,0.078532367317,0.078532367317,0.078532367317,-0.078532367317,0.078532367317,0.078532367317
5032,5.032,0.078531879000,0.078531879000,0.078531879000,0.078531879000,0.078531879000,-0.078531879000,0.078531879000,0.078531879000
5033,5.033,0.078531375183,0.078531375183,0.078531375183,0.078531375183,0.078531375183,-0.078531375183,0.078531375183,0.078531375183
5034,5.034,0.078530855867,0.078530855867,0.078530855867,0.078530855867,0.078530855867,-0.078530855867,0.078530855867,0.078530855867
5035,5.035,0.078530321050,0.078530321050,0.078530321050,0.078530321050,0.078530321050,-0.078530321050,0.078530321050,0.078530321050
5036,5.036,0.078529770734,0.078529770734,0.078529770734,0.078529770734,0.078529770734,-0.078529770734,0.078529770734,0.078529770734
5037,5.037,0.078529204919,0.078529204919,0.078529204919,0.078529204919,0.078529204919,-0.078529204919,0.078529204919,0.078529204919
5038,5.038,0.078528623606,0.078528623606,0.078528623606,0.078528623606,0.078528623606,-0.078528623606,0.078528623606,0.078528623606
5039,5.039,0.078528026793,0.078528026793,0.078528026793,0.078528026793,0.078528026793,-0.078528026793,0.078528026793,0.078528026793
5040,5.040,0.078527414482,0.078527414482,0.078527414482,0.078527414482,0.078527414482,-0.078527414482,0.078527414482,0.078527414482
5041,5.041,0.078526786673,0.078526786673,0.078526786673,0.078526786673,0.078526786673,-0.078526786673,0.078526786673,0.078526786673
5042,5.042,0.078526143365,0.078526143365,0.078526143365,0.078526143365,0.078526143365,-0.078526143365,0.078526143365,0.078526143365
5043,5.043,0.078525484560,0.078525484560,0.078525484560,0.078525484560,0.078525484560,-0.078525484560,0.078525484560,0.078525484560
5044,5.044,0.078524810258,0.078524810258,0.078524810258,0.078524810258,0.078524810258,-0.078524810258,0.078524810258,0.078524810258
5045,5.045,0.078524120458,0.078524120458,0.078524120458,0.078524120458,0.078524120458,-0.078524120458,0.078524120458,0.078524120458
5046,5.046,0.078523415161,0.078523415161,0.078523415161,0.078523415161,0.078523415161,-0.078523415161,0.078523415161,0.078523415161
5047,5.047,0.078522694368,0.078522694368,0.078522694368,0.078522694368,0.078522694368,-0.078522694368,0.078522694368,0.078522694368
5048,5.048,0.078521958078,0.078521958078,0.078521958078,0.078521958078,0.078521958078,-0.078521958078,0.078521958078,0.078521958078
5049,5.049,0.078521206292,0.078521206292,0.078521206292,0.078521206292,0.078521206292,-0.078521206292,0.078521206292,0.078521206292
5050,5.050,0.078520439011,0.078520439011,0.078520439011,0.078520439011,0.078520439011,-0.078520439011,0.078520439011,0.078520439011
5051,5.051,0.078519656234,0.078519656234,0.078519656234,0.078519656234,0.078519656234,-0.078519656234,0.078519656234,0.078519656234
5052,5.052,0.078518857961,0.078518857961,0.078518857961,0.078518857961,0.078518857961,-0.078518857961,0.078518857961,0.078518857961
5053,5.053,0.078518044194,0.078518044194,0.078518044194,0.078518044194,0.078518044194,-0.078518044194,0.078518044194,0.078518044194
5054,5.054,0.078517214932,0.078517214932,0.078517214932,0.078517214932,0.078517214932,-0.078517214932,0.078517214932,0.078517214932
5055,5.055,0.078516370176,0.078516370176,0.078516370176,0.078516370176,0.078516370176,-0.078516370176,0.078516370176,0.078516370176
5056,5.056,0.078515509927,0.078515509927,0.078515509927,0.078515509927,0.078515509927,-0.078515509927,0.078515509927,0.078515509927
5057,5.057,0.078514634183,0.078514634183,0.078514634183,0.078514634183,0.078514634183,-0.078514634183,0.078514634183,0.078514634183
5058,5.058,0.078513742947,0.078513742947,0.078513742947,0.078513742947,0.078513742947,-0.078513742947,0.078513742947,0.078513742947
5059,5.059,0.078512836217,0.078512836217,0.078512836217,0.078512836217,0.078512836217,-0.078512836217,0.078512836217,0.078512836217
5060,5.060,0.078511913996,0.078511913996,0.078511913996,0.078511913996,0.078511913996,-0.078511913996,0.078511913996,0.078511913996
5061,5.061,0.078510976282,0.078510976282,0.078510976282,0.078510976282,0.078510976282,-0.078510976282,0.078510976282,0.078510976282
5062,5.062,0.078510023076,0.078510023076,0.078510023076,0.078510023076,0.078510023076,-0.078510023076,0.078510023076,0.078510023076
5063,5.063,0.078509054379,0.078509054379,0.078509054379,0.078509054379,0.078509054379,-0.078509054379,0.078509054379,0.078509054379
5064,5.064,0.078508070191,0.078508070191,0.078508070191,0.078508070191,0.078508070191,-0.078508070191,0.078508070191,0.078508070191
5065,5.065,0.078507070512,0.078507070512,0.078507070512,0.078507070512,0.078507070512,-0.078507070512,0.078507070512,0.078507070512
5066,5.066,0.078506055343,0.078506055343,0.078506055343,0.078506055343,0.078506055343,-0.078506055343,0.078506055343,0.078506055343
5067,5.067,0.078505024684,0.078505024684,0.078505024684,0.078505024684,0.078505024684,-0.078505024684,0.078505024684,0.078505024684
5068,5.068,0.078503978536,0.078503978536,0.078503978536,0.078503978536,0.078503978536,-0.078503978536,0.078503978536,0.078503978536
5069,5.069,0.078502916899,0.078502916899,0.078502916899,0.078502916899,0.078502916899,-0.078502916899,0.078502916899,0.078502916899
5070,5.070,0.078501839773,0.078501839773,0.078501839773,0.078501839773,0.078501839773,-0.078501839773,0.078501839773,0.078501839773
5071,5.071,0.078500747160,0.078500747160,0.078500747160,0.078500747160,0.078500747160,-0.078500747160,0.078500747160,0.078500747160
5072,5.072,0.078499639058,0.078499639058,0.078499639058,0.078499639058,0.078499639058,-0.078499639058,0.078499639058,0.078499639058
5073,5.073,0.078498515469,0.078498515469,0.078498515469,0.078498515469,0.078498515469,-0.078498515469,0.078498515469,0.078498515469
5074,5.074,0.078497376393,0.078497376393,0.078497376393,0.078497376393,0.078497376393,-0.078497376393,0.078497376393,0.078497376393
5075,5.075,0.078496221831,0.078496221831,0.078496221831,0.078496221831,0.078496221831,-0.078496221831,0.078496221831,0.078496221831
5076,5.076,0.078495051783,0.078495051783,0.078495051783,0.078495051783,0.078495051783,-0.078495051783,0.078495051783,0.078495051783
5077,5.077,0.078493866250,0.078493866250,0.078493866250,0.078493866250,0.078493866250,-0.078493866250,0.078493866250,0.078493866250
5078,5.078,0.078492665232,0.078492665232,0.078492665232,0.078492665232,0.078492665232,-0.078492665232,0.078492665232,0.078492665232
5079,5.079,0.078491448729,0.078491448729,0.078491448729,0.078491448729,0.078491448729,-0.078491448729,0.078491448729,0.078491448729
5080,5.080,0.078490216742,0.078490216742,0.078490216742,0.078490216742,0.078490216742,-0.078490216742,0.078490216742,0.078490216742
5081,5.081,0.078488969271,0.078488969271,0.078488969271,0.078488969271,0.078488969271,-0.078488969271,0.078488969271,0.078488969271
5082,5.082,0.078487706317,0.078487706317,0.078487706317,0.078487706317,0.078487706317,-0.078487706317,0.078487706317,0.078487706317
5083,5.083,0.078486427881,0.078486427881,0.078486427881,0.078486427881,0.078486427881,-0.078486427881,0.078486427881,0.078486427881
5084,5.084,0.078485133963,0.078485133963,0.078485133963,0.078485133963,0.078485133963,-0.078485133963,0.078485133963,0.078485133963
5085,5.085,0.078483824563,0.078483824563,0.078483824563,0.078483824563,0.078483824563,-0.078483824563,0.078483824563,0.078483824563
5086,5.086,0.078482499682,0.078482499682,0.078482499682,0.078482499682,0.078482499682,-0.078482499682,0.078482499682,0.078482499682
5087,5.087,0.078481159321,0.078481159321,0.078481159321,0.078481159321,0.078481159321,-0.078481159321,0.078481159321,0.078481159321
5088,5.088,0.078479803480,0.078479803480,0.078479803480,0.078479803480,0.078479803480,-0.078479803480,0.078479803480,0.078479803480
5089,5.089,0.078478432159,0.078478432159,0.078478432159,0.078478432159,0.078478432159,-0.078478432159,0.078478432159,0.078478432159
5090,5.090,0.078477045359,0.078477045359,0.078477045359,0.078477045359,0.078477045359,-0.078477045359,0.078477045359,0.078477045359
5091,5.091,0.078475643081,0.078475643081,0.078475643081,0.078475643081,0.078475643081,-0.078475643081,0.078475643081,0.078475643081
5092,5.092,0.078474225325,0.078474225325,0.078474225325,0.078474225325,0.078474225325,-0.078474225325,0.078474225325,0.078474225325
5093,5.093,0.078472792092,0.078472792092,0.078472792092,0.078472792092,0.078472792092,-0.078472792092,0.078472792092,0.078472792092
5094,5.094,0.078471343383,0.078471343383,0.078471343383,0.078471343383,0.078471343383,-0.078471343383,0.078471343383,0.078471343383
5095,5.095,0.078469879197,0.078469879197,0.078469879197,0.078469879197,0.078469879197,-0.078469879197,0.078469879197,0.078469879197
5096,5.096,0.078468399535,0.078468399535,0.078468399535,0.078468399535,0.078468399535,-0.078468399535,0.078468399535,0.078468399535
5097,5.097,0.078466904399,0.078466904399,0.078466904399,0.078466904399,0.078466904399,-0.078466904399,0.078466904399,0.078466904399
5098,5.098,0.078465393788,0.078465393788,0.078465393788,0.078465393788,0.078465393788,-0.078465393788,0.078465393788,0.078465393788
5099,5.099,0.078463867704,0.078463867704,0.078463867704,0.078463867704,0.078463867704,-0.078463867704,0.078463867704,0.078463867704
5100,5.100,0.078462326146,0.078462326146,0.078462326146,0.078462326146,0.078462326146,-0.078462326146,0.078462326146,0.078462326146
5101,5.101,0.078460769116,0.078460769116,0.078460769116,0.078460769116,0.078460769116,-0.078460769116,0.078460769116,0.078460769116
5102,5.102,0.078459196614,0.078459196614,0.078459196614,0.078459196614,0.078459196614,-0.078459196614,0.078459196614,0.078459196614
5103,5.103,0.078457608641,0.078457608641,0.078457608641,0.078457608641,0.078457608641,-0.078457608641,0.078457608641,0.078457608641
5104,5.104,0.078456005197,0.078456005197,0.078456005197,0.078456005197,0.078456005197,-0.078456005197,0.078456005197,0.078456005197
5105,5.105,0.078454386283,0.078454386283,0.078454386283,0.078454386283,0.078454386283,-0.078454386283,0.078454386283,0.078454386283
5106,5.106,0.078452751899,0.078452751899,0.078452751899,0.078452751899,0.078452751899,-0.078452751899,0.078452751899,0.078452751899
5107,5.107,0.078451102047,0.078451102047,0.078451102047,0.078451102047,0.078451102047,-0.078451102047,0.078451102047,0.078451102047
5108,5.108,0.078449436726,0.078449436726,0.078449436726,0.078449436726,0.078449436726,-0.078449436726,0.078449436726,0.078449436726
5109,5.109,0.078447755938,0.078447755938,0.078447755938,0.078447755938,0.078447755938,-0.078447755938,0.078447755938,0.078447755938
5110,5.110,0.078446059684,0.078446059684,0.078446059684,0.078446059684,0.078446059684,-0.078446059684,0.078446059684,0.078446059684
5111,5.111,0.078444347963,0.078444347963,0.078444347963,0.078444347963,0.078444347963,-0.078444347963,0.078444347963,0.078444347963
5112,5.112,0.078442620777,0.078442620777,0.078442620777,0.078442620777,0.078442620777,-0.078442620777,0.078442620777,0.078442620777
5113,5.113,0.078440878126,0.078440878126,0.078440878126,0.078440878126,0.078440878126,-0.078440878126,0.078440878126,0.078440878126
5114,5.114,0.078439120011,0.078439120011,0.078439120011,0.078439120011,0.078439120011,-0.078439120011,0.078439120011,0.078439120011
5115,5.115,0.078437346432,0.078437346432,0.078437346432,0.078437346432,0.078437346432,-0.078437346432,0.078437346432,0.078437346432
5116,5.116,0.078435557391,0.078435557391,0.078435557391,0.078435557391,0.078435557391,-0.078435557391,0.078435557391,0.078435557391
5117,5.117,0.078433752888,0.078433752888,0.078433752888,0.078433752888,0.078433752888,-0.078433752888,0.078433752888,0.078433752888
5118,5.118,0.078431932924,0.078431932924,0.078431932924,0.078431932924,0.078431932924,-0.078431932924,0.078431932924,0.078431932924
5119,5.119,0.078430097499,0.078430097499,0.078430097499,0.078430097499,0.078430097499,-0.078430097499,0.078430097499,0.078430097499
5120,5.120,0.078428246614,0.078428246614,0.078428246614,0.078428246614,0.078428246614,-0.078428246614,0.078428246614,0.078428246614
5121,5.121,0.078426380270,0.078426380270,0.078426380270,0.078426380270,0.078426380270,-0.078426380270,0.078426380270,0.078426380270
5122,5.122,0.078424498468,0.078424498468,0.078424498468,0.078424498468,0.078424498468,-0.078424498468,0.078424498468,0.078424498468
5123,5.123,0.078422601208,0.078422601208,0.078422601208,0.078422601208,0.078422601208,-0.078422601208,0.078422601208,0.078422601208
5124,5.124,0.078420688491,0.078420688491,0.078420688491,0.078420688491,0.078420688491,-0.078420688491,0.078420688491,0.078420688491
5125,5.125,0.078418760319,0.078418760319,0.078418760319,0.078418760319,0.078418760319,-0.078418760319,0.078418760319,0.078418760319
5126,5.126,0.078416816690,0.078416816690,0.078416816690,0.078416816690,0.078416816690,-0.078416816690,0.078416816690,0.078416816690
5127,5.127,0.078414857608,0.078414857608,0.078414857608,0.078414857608,0.078414857608,-0.078414857608,0.078414857608,0.078414857608
5128,5.128,0.078412883071,0.078412883071,0.078412883071,0.078412883071,0.078412883071,-0.078412883071,0.078412883071,0.078412883071
5129,5.129,0.078410893082,0.078410893082,0.078410893082,0.078410893082,0.078410893082,-0.078410893082,0.078410893082,0.078410893082
5130,5.130,0.078408887640,0.078408887640,0.078408887640,0.078408887640,0.078408887640,-0.078408887640,0.078408887640,0.078408887640
5131,5.131,0.078406866747,0.078406866747,0.078406866747,0.078406866747,0.078406866747,-0.078406866747,0.078406866747,0.078406866747
5132,5.132,0.078404830403,0.078404830403,0.078404830403,0.078404830403,0.078404830403,-0.078404830403,0.078404830403,0.078404830403
5133,5.133,0.078402778609,0.078402778609,0.078402778609,0.078402778609,0.078402778609,-0.078402778609,0.078402778609,0.078402778609
5134,5.134,0.078400711366,0.078400711366,0.078400711366,0.078400711366,0.078400711366,-0.078400711366,0.078400711366,0.078400711366
5135,5.135,0.078398628675,0.078398628675,0.078398628675,0.078398628675,0.078398628675,-0.078398628675,0.078398628675,0.078398628675
5136,5.136,0.078396530537,0.078396530537,0.078396530537,0.078396530537,0.078396530537,-0.078396530537,0.078396530537,0.078396530537
5137,5.137,0.078394416952,0.078394416952,0.078394416952,0.078394416952,0.078394416952,-0.078394416952,0.078394416952,0.078394416952
5138,5.138,0.078392287921,0.078392287921,0.078392287921,0.078392287921,0.078392287921,-0.078392287921,0.078392287921,0.078392287921
5139,5.139,0.078390143445,0.078390143445,0.078390143445,0.078390143445,0.078390143445,-0.078390143445,0.078390143445,0.078390143445
5140,5.140,0.078387983526,0.078387983526,0.078387983526,0.078387983526,0.078387983526,-0.078387983526,0.078387983526,0.078387983526
5141,5.141,0.078385808163,0.078385808163,0.078385808163,0.078385808163,0.078385808163,-0.078385808163,0.078385808163,0.078385808163
5142,5.142,0.078383617358,0.078383617358,0.078383617358,0.078383617358,0.078383617358,-0.078383617358,0.078383617358,0.078383617358
5143,5.143,0.078381411111,0.078381411111,0.078381411111,0.078381411111,0.078381411111,-0.078381411111,0.078381411111,0.078381411111
5144,5.144,0.078379189424,0.078379189424,0.078379189424,0.078379189424,0.078379189424,-0.078379189424,0.078379189424,0.078379189424
5145,5.145,0.078376952297,0.078376952297,0.078376952297,0.078376952297,0.078376952297,-0.078376952297,0.078376952297,0.078376952297
5146,5.146,0.078374699731,0.078374699731,0.078374699731,0.078374699731,0.078374699731,-0.078374699731,0.078374699731,0.078374699731
5147,5.147,0.078372431727,0.078372431727,0.078372431727,0.078372431727,0.078372431727,-0.078372431727,0.078372431727,0.078372431727
5148,5.148,0.078370148286,0.078370148286,0.078370148286,0.078370148286,0.078370148286,-0.078370148286,0.078370148286,0.078370148286
5149,5.149,0.078367849409,0.078367849409,0.078367849409,0.078367849409,0.078367849409,-0.078367849409,0.078367849409,0.078367849409
5150,5.150,0.078365535097,0.078365535097,0.078365535097,0.078365535097,0.078365535097,-0.078365535097,0.078365535097,0.078365535097
5151,5.151,0.078363205351,0.078363205351,0.078363205351,0.078363205351,0.078363205351,-0.078363205351,0.078363205351,0.078363205351
5152,5.152,0.078360860171,0.078360860171,0.078360860171,0.078360860171,0.078360860171,-0.078360860171,0.078360860171,0.078360860171
5153,5.153,0.078358499558,0.078358499558,0.078358499558,0.078358499558,0.078358499558,-0.078358499558,0.078358499558,0.078358499558
5154,5.154,0.078356123514,0.078356123514,0.078356123514,0.078356123514,0.078356123514,-0.078356123514,0.078356123514,0.078356123514
5155,5.155,0.078353732040,0.078353732040,0.078353732040,0.078353732040,0.078353732040,-0.078353732040,0.078353732040,0.078353732040
5156,5.156,0.078351325135,0.078351325135,0.078351325135,0.078351325135,0.078351325135,-0.078351325135,0.078351325135,0.078351325135
5157,5.157,0.078348902802,0.078348902802,0.078348902802,0.078348902802,0.078348902802,-0.078348902802,0.078348902802,0.078348902802
5158,5.158,0.078346465041,0.078346465041,0.078346465041,0.078346465041,0.078346465041,-0.078346465041,0.078346465041,0.078346465041
5159,5.159,0.078344011854,0.078344011854,0.078344011854,0.078344011854,0.078344011854,-0.078344011854,0.078344011854,0.078344011854
5160,5.160,0.078341543240,0.078341543240,0.078341543240,0.078341543240,0.078341543240,-0.078341543240,0.078341543240,0.078341543240
5161,5.161,0.078339059202,0.078339059202,0.078339059202,0.078339059202,0.078339059202,-0.078339059202,0.078339059202,0.078339059202
5162,5.162,0.078336559740,0.078336559740,0.078336559740,0.078336559740,0.078336559740,-0.078336559740,0.078336559740,0.078336559740
5163,5.163,0.078334044855,0.078334044855,0.078334044855,0.078334044855,0.078334044855,-0.078334044855,0.078334044855,0.078334044855
5164,5.164,0.078331514548,0.078331514548,0.078331514548,0.078331514548,0.078331514548,-0.078331514548,0.078331514548,0.078331514548
5165,5.165,0.078328968820,0.078328968820,0.078328968820,0.078328968820,0.078328968820,-0.078328968820,0.078328968820,0.078328968820
5166,5.166,0.078326407672,0.078326407672,0.078326407672,0.078326407672,0.078326407672,-0.078326407672,0.078326407672,0.078326407672
5167,5.167,0.078323831105,0.078323831105,0.078323831105,0.078323831105,0.078323831105,-0.078323831105,0.078323831105,0.078323831105
5168,5.168,0.078321239121,0.078321239121,0.078321239121,0.078321239121,0.078321239121,-0.078321239121,0.078321239121,0.078321239121
5169,5.169,0.078318631719,0.078318631719,0.078318631719,0.078318631719,0.078318631719,-0.078318631719,0.078318631719,0.078318631719
5170,5.170,0.078316008902,0.078316008902,0.078316008902,0.078316008902,0.078316008902,-0.078316008902,0.078316008902,0.078316008902
5171,5.171,0.078313370670,0.078313370670,0.078313370670,0.078313370670,0.078313370670,-0.078313370670,0.078313370670,0.078313370670
5172,5.172,0.078310717024,0.078310717024,0.078310717024,0.078310717024,0.078310717024,-0.078310717024,0.078310717024,0.078310717024
5173,5.173,0.078308047966,0.078308047966,0.078308047966,0.078308047966,0.078308047966,-0.078308047966,0.078308047966,0.078308047966
5174,5.174,0.078305363496,0.078305363496,0.078305363496,0.078305363496,0.078305363496,-0.078305363496,0.078305363496,0.078305363496
5175,5.175,0.078302663615,0.078302663615,0.078302663615,0.078302663615,0.078302663615,-0.078302663615,0.078302663615,0.078302663615
5176,5.176,0.078299948325,0.078299948325,0.078299948325,0.078299948325,0.078299948325,-0.078299948325,0.078299948325,0.078299948325
5177,5.177,0.078297217626,0.078297217626,0.078297217626,0.078297217626,0.078297217626,-0.078297217626,0.078297217626,0.078297217626
5178,5.178,0.078294471520,0.078294471520,0.078294471520,0.078294471520,0.078294471520,-0.078294471520,0.078294471520,0.078294471520
5179,5.179,0.078291710008,0.078291710008,0.078291710008,0.078291710008,0.078291710008,-0.078291710008,0.078291710008,0.078291710008
5180,5.180,0.078288933091,0.078288933091,0.078288933091,0.078288933091,0.078288933091,-0.078288933091,0.078288933091,0.078288933091
5181,5.181,0.078286140769,0.078286140769,0.078286140769,0.078286140769,0.078286140769,-0.078286140769,0.078286140769,0.078286140769
5182,5.182,0.078283333044,0.078283333044,0.078283333044,0.078283333044,0.078283333044,-0.078283333044,0.078283333044,0.078283333044
5183,5.183,0.078280509918,0.078280509918,0.078280509918,0.078280509918,0.078280509918,-0.078280509918,0.078280509918,0.078280509918
5184,5.184,0.078277671391,0.078277671391,0.078277671391,0.078277671391,0.078277671391,-0.078277671391,0.078277671391,0.078277671391
5185,5.185,0.078274817464,0.078274817464,0.078274817464,0.078274817464,0.078274817464,-0.078274817464,0.078274817464,0.078274817464
5186,5.186,0.078271948139,0.078271948139,0.078271948139,0.078271948139,0.078271948139,-0.078271948139,0.078271948139,0.078271948139
5187,5.187,0.078269063416,0.078269063416,0.078269063416,0.078269063416,0.078269063416,-0.078269063416,0.078269063416,0.078269063416
5188,5.188,0.078266163297,0.078266163297,0.078266163297,0.078266163297,0.078266163297,-0.078266163297,0.078266163297,0.078266163297
5189,5.189,0.078263247783,0.078263247783,0.078263247783,0.078263247783,0.078263247783,-0.078263247783,0.078263247783,0.078263247783
